SYMBOL,,FinInstrmId,bse_code,nse_symbol,,
MGEL,"""MGEL.NS"",",522027,533248,GPPL.NS,522027,"""522027"","
MGL,"""MGL.NS"",",522029,533252,WELINV.NS,,""""","
MHLXMIRU,"""MHLXMIRU.NS"",",522034,533257,WAAREEINDO.NS,,""""","
MHRIL,"""MHRIL.NS"",",522064,533259,SASTASUNDR.NS,,""""","
MICEL,"""MICEL.NS"",",522073,533260,CPCAP.NS,,""""","
MIDHANI,"""MIDHANI.NS"",",522074,533262,RAMKY.NS,,""""","
MINDACORP,"""MINDACORP.NS"",",522091,533263,GREENPOWER.NS,522091,"""522091"","
MINDTECK,"""MINDTECK.NS"",",522101,533267,CANTABIL.NS,522101,"""522101"","
MIRCELECTR,"""MIRCELECTR.NS"",",522105,533269,WABAG.NS,522105,"""522105"","
MIRZAINT,"""MIRZAINT.NS"",",522108,533270,BEDMUTHA.NS,,""""","
MITCON,"""MITCON.NS"",",522113,533271,ASHOKA.NS,,""""","
MITTAL,"""MITTAL.NS"",",522122,533272,JWL.NS,522122,"""522122"","
MKPL,"""MKPL.NS"",",522134,533273,OBEROIRLTY.NS,522134,"""522134"","
MMFL,"""MMFL.NS"",",522152,533274,PRESTIGE.NS,522152,"""522152"","
MMP,"""MMP.NS"",",522163,533275,SHAH.NS,,""""","
MMTC,"""MMTC.NS"",",522165,533278,COALINDIA.NS,522165,"""522165"","
MOBIKWIK,"""MOBIKWIK.NS"",",522183,533282,GRAVITA.NS,522183,"""522183"","
MODIRUBBER,"""MODIRUBBER.NS"",",522195,533284,RPPINFRA.NS,522195,"""522195"","
MODISONLTD,"""MODISONLTD.NS"",",522205,533286,MOIL.NS,,""""","
MODTHREAD,"""MODTHREAD.NS"",",522207,533287,ZEELEARN.NS,522207,"""522207"","
MOHITIND,"""MOHITIND.NS"",",522209,533292,A2ZINFRA.NS,522209,"""522209"","
MOIL,"""MOIL.NS"",",522215,533293,KIRLOSENG.NS,,""""","
MOKSH,"""MOKSH.NS"",",522217,533294,RKDL.NS,,""""","
MOL,"""MOL.NS"",",522229,533295,PSB.NS,522229,"""522229"","
MOLDTECH,"""MOLDTECH.NS"",",522231,533296,FMNL.NS,522231,"""522231"","
MOLDTKPAC,"""MOLDTKPAC.NS"",",522235,533298,SURANASOL.NS,522235,"""522235"","
MONARCH,"""MONARCH.NS"",",522241,533301,SHEKHAWATI.NS,,""""","
MONTECARLO,"""MONTECARLO.NS"",",522245,533302,KICL.NS,522245,"""522245"","
MOREPENLAB,"""MOREPENLAB.NS"",",522249,533303,BFINVEST.NS,,""""","
MOSCHIP,"""MOSCHIP.NS"",",522251,533306,SUMMITSEC.NS,522251,"""522251"","
MOTHERSON,"""MOTHERSON.NS"",",522257,533316,STEL.NS,,""""","
MOTILALOFS,"""MOTILALOFS.NS"",",522261,533326,TEXRAIL.NS,,""""","
MOTISONS,"""MOTISONS.NS"",",522267,533329,INDTERRAIN.NS,522267,"""522267"","
MOTOGENFIN,"""MOTOGENFIN.NS"",",522273,533333,FCL.NS,522273,"""522273"","
MPHASIS,"""MPHASIS.NS"",",522275,533336,DHUNINV.NS,,""""","
MPSLTD,"""MPSLTD.NS"",",522281,533339,ZENTEC.NS,,""""","
MRF,"""MRF.NS"",",522285,533343,LOVABLE.NS,,""""","
MRPL,"""MRPL.NS"",",522287,533344,PFS.NS,,""""","
MSPL,"""MSPL.NS"",",522289,533398,MUTHOOTFIN.NS,522289,"""522289"","
MSTCLTD,"""MSTCLTD.NS"",",522292,533451,KARMAENG.NS,522292,"""522292"","
MSUMI,"""MSUMI.NS"",",522294,533452,DELPHIFX.NS,522294,"""522294"","
MTARTECH,"""MTARTECH.NS"",",522295,533470,RUSHIL.NS,,""""","
MTEDUCARE,"""MTEDUCARE.NS"",",522650,533482,KRIDHANINF.NS,522650,"""522650"","
MTNL,"""MTNL.NS"",",523007,533506,INVENTURE.NS,523007,"""523007"","
MUFIN,"""MUFIN.NS"",",523011,533519,LTF.NS,,""""","
MUFTI,"""MUFTI.NS"",",523019,533520,YAARI.NS,523019,"""523019"","
MUKANDLTD,"""MUKANDLTD.NS"",",523021,533540,TREEHOUSE.NS,523021,"""523021"","
MUKKA,"""MUKKA.NS"",",523023,533543,BROOKS.NS,,""""","
MUKTAARTS,"""MUKTAARTS.NS"",",523025,533552,RUPA.NS,,""""","
MUNJALAU,"""MUNJALAU.NS"",",523062,533553,TDPOWERSYS.NS,523062,"""523062"","
MUNJALSHOW,"""MUNJALSHOW.NS"",",523100,533573,APLLTD.NS,523100,"""523100"","
MURUDCERA,"""MURUDCERA.NS"",",523105,533576,VASWANI.NS,523105,"""523105"","
MUTHOOTCAP,"""MUTHOOTCAP.NS"",",523116,533581,PGEL.NS,523116,"""523116"","
MUTHOOTFIN,"""MUTHOOTFIN.NS"",",523120,533605,SETUINFRA.NS,523120,"""523120"","
MUTHOOTMF,"""MUTHOOTMF.NS"",",523127,533629,TIJARIA.NS,,""""","
MVGJL,"""MVGJL.NS"",",523144,533632,ONELIFECAP.NS,523144,"""523144"","
NACLIND,"""NACLIND.NS"",",523151,533638,FLEXITUFF.NS,523151,"""523151"","
NAGAFERT,"""NAGAFERT.NS"",",523160,533655,TRITURBINE.NS,523160,"""523160"","
NAGREEKCAP,"""NAGREEKCAP.NS"",",523186,533676,INDOTHAI.NS,523186,"""523186"","
NAGREEKEXP,"""NAGREEKEXP.NS"",",523204,533704,ESSARSHPNG.NS,,""""","
NAHARCAP,"""NAHARCAP.NS"",",523207,533758,APLAPOLLO.NS,,""""","
NAHARINDUS,"""NAHARINDUS.NS"",",523222,533761,GPTINFRA.NS,523222,"""523222"","
NAHARPOLY,"""NAHARPOLY.NS"",",523229,533941,THOMASCOTT.NS,,""""","
NAHARSPING,"""NAHARSPING.NS"",",523232,533982,TERASOFT.NS,523232,"""523232"","
NAM-INDIA,"""NAM-INDIA.NS"",",523242,534076,RHIM.NS,523242,"""523242"","
NARMADA,"""NARMADA.NS"",",523248,534091,MCX.NS,523248,"""523248"","
NATCAPSUQ,"""NATCAPSUQ.NS"",",523260,534139,SCHNEIDER.NS,,""""","
NATCOPHARM,"""NATCOPHARM.NS"",",523261,534309,NBCC.NS,,""""","
NATHBIOGEN,"""NATHBIOGEN.NS"",",523269,534312,MTEDUCARE.NS,,""""","
NATIONALUM,"""NATIONALUM.NS"",",523277,534328,HEXATRADEX.NS,523277,"""523277"","
NAUKRI,"""NAUKRI.NS"",",523283,534369,TBZ.NS,,""""","
NAVA,"""NAVA.NS"",",523289,534392,VSSL.NS,523289,"""523289"","
NAVINFLUOR,"""NAVINFLUOR.NS"",",523301,534425,SPECIALITY.NS,,""""","
NAVKARCORP,"""NAVKARCORP.NS"",",523309,534532,LYPSAGEMS.NS,523309,"""523309"","
NAVKARURB,"""NAVKARURB.NS"",",523319,534597,RTNINDIA.NS,,""""","
NAVNETEDUL,"""NAVNETEDUL.NS"",",523323,534598,SAMPANN.NS,523323,"""523323"","
NAZARA,"""NAZARA.NS"",",523329,534600,JTLIND.NS,,""""","
NBCC,"""NBCC.NS"",",523351,534615,NECCLTD.NS,523351,"""523351"","
NBIFIN,"""NBIFIN.NS"",",523367,534618,WAAREERTL.NS,,""""","
NCC,"""NCC.NS"",",523369,534674,DUCON.NS,,""""","
NCLIND,"""NCLIND.NS"",",523371,534675,PROZONER.NS,,""""","
NDGL,"""NDGL.NS"",",523373,534680,SRGHFL.NS,523373,"""523373"","
NDL,"""NDL.NS"",",523384,534742,ZUARI.NS,,""""","
NDLVENTURE,"""NDLVENTURE.NS"",",523385,534748,STEELXIND.NS,,""""","
NDRAUTO,"""NDRAUTO.NS"",",523387,534758,CIGNITITEC.NS,523387,"""523387"","
NDTV,"""NDTV.NS"",",523391,534804,CARERATING.NS,,""""","
NECCLTD,"""NECCLTD.NS"",",523395,534809,PCJEWELLER.NS,,""""","
NECLIFE,"""NECLIFE.NS"",",523398,534816,INDUSTOWER.NS,,""""","
NELCAST,"""NELCAST.NS"",",523405,534976,VMART.NS,,""""","
NELCO,"""NELCO.NS"",",523411,535136,NIBE.NS,523411,"""523411"","
NEOGEN,"""NEOGEN.NS"",",523419,535322,REPCOHOME.NS,,""""","
NESCO,"""NESCO.NS"",",523425,535458,NIBL.NS,523425,"""523425"","
NESTLEIND,"""NESTLEIND.NS"",",523445,535601,SREEL.NS,,""""","
NETWEB,"""NETWEB.NS"",",523449,535602,SHARDAMOTR.NS,523449,"""523449"","
NETWORK18,"""NETWORK18.NS"",",523457,535648,JUSTDIAL.NS,,""""","
NEULANDLAB,"""NEULANDLAB.NS"",",523465,535754,ORIENTCEM.NS,523465,"""523465"","
NEWGEN,"""NEWGEN.NS"",",523467,535755,ABFRL.NS,523467,"""523467"","
NEXTMEDIA,"""NEXTMEDIA.NS"",",523475,535789,SAMMAANCAP.NS,523475,"""523475"","
NFL,"""NFL.NS"",",523483,535958,ESSENTIA.NS,523483,"""523483"","
NGIL,"""NGIL.NS"",",523489,536507,FLFL.NS,523489,"""523489"","
NGLFINE,"""NGLFINE.NS"",",523537,536773,JPOLYINVST.NS,523537,"""523537"","
NH,"""NH.NS"",",523539,537259,SUYOG.NS,,""""","
NHPC,"""NHPC.NS"",",523550,537291,NATHBIOGEN.NS,523550,"""523550"","
NIACL,"""NIACL.NS"",",523558,537292,AGRITECH.NS,523558,"""523558"","
NIBE,"""NIBE.NS"",",523566,537785,RACE.NS,523566,"""523566"","
NIBL,"""NIBL.NS"",",523574,537820,VIJIFIN.NS,,""""","
NIITLTD,"""NIITLTD.NS"",",523586,538268,WONDERLA.NS,523586,"""523586"","
NIITMTS,"""NIITMTS.NS"",",523594,538365,INCREDIBLE.NS,523594,"""523594"","
NILAINFRA,"""NILAINFRA.NS"",",523598,538562,SKIPPER.NS,,""""","
NILASPACES,"""NILASPACES.NS"",",523606,538567,GULFOILLUB.NS,523606,"""523606"","
NILKAMAL,"""NILKAMAL.NS"",",523610,538635,SNOWMAN.NS,,""""","
NINSYS,"""NINSYS.NS"",",523618,538666,SHARDACROP.NS,,""""","
NIPPOBATRY,"""NIPPOBATRY.NS"",",523620,538685,SHEMAROO.NS,523620,"""523620"","
NIRAJ,"""NIRAJ.NS"",",523628,538730,PDSL.NS,523628,"""523628"","
NIRAJISPAT,"""NIRAJISPAT.NS"",",523630,538835,INTELLECT.NS,,""""","
NITCO,"""NITCO.NS"",",523638,538836,MONTECARLO.NS,523638,"""523638"","
NITINSPIN,"""NITINSPIN.NS"",",523642,538891,MCLOUD.NS,,""""","
NITIRAJ,"""NITIRAJ.NS"",",523648,538902,DTIL.NS,,""""","
NIVABUPA,"""NIVABUPA.NS"",",523650,538920,VINCOFE.NS,523650,"""523650"","
NKIND,"""NKIND.NS"",",523652,538961,GENUSPAPER.NS,523652,"""523652"","
NLCINDIA,"""NLCINDIA.NS"",",523660,538962,MINDACORP.NS,523660,"""523660"","
NMDC,"""NMDC.NS"",",523672,538979,GREENLAM.NS,523672,"""523672"","
NOCIL,"""NOCIL.NS"",",523676,539006,PTCIL.NS,523676,"""523676"","
NOIDATOLL,"""NOIDATOLL.NS"",",523694,539042,AGIIL.NS,,""""","
NORBTEAEXP,"""NORBTEAEXP.NS"",",523696,539044,MANAKSTEEL.NS,523696,"""523696"","
NORTHARC,"""NORTHARC.NS"",",523704,539045,MANAKALUCO.NS,,""""","
NOVAAGRI,"""NOVAAGRI.NS"",",523708,539046,MANAKCOAT.NS,,""""","
NPST,"""NPST.NS"",",523710,539056,IMAGICAA.NS,523710,"""523710"","
NRAIL,"""NRAIL.NS"",",523716,539083,INOXWIND.NS,,""""","
NRBBEARING,"""NRBBEARING.NS"",",523722,539118,VRLLOG.NS,523722,"""523722"","
NRL,"""NRL.NS"",",523732,539126,MEP.NS,523732,"""523732"","
NSIL,"""NSIL.NS"",",523736,539141,UFO.NS,,""""","
NSLNISP,"""NSLNISP.NS"",",523752,539148,SHIVALIK.NS,523752,"""523752"","
NTPC,"""NTPC.NS"",",523754,539150,PNCINFRA.NS,,""""","
NTPCGREEN,"""NTPCGREEN.NS"",",523782,539177,AIIL.NS,523782,"""523782"","
NUCLEUS,"""NUCLEUS.NS"",",523790,539201,SATIA.NS,523790,"""523790"","
NURECA,"""NURECA.NS"",",523792,539221,SPORTKING.NS,,""""","
NUVAMA,"""NUVAMA.NS"",",523796,539251,BALKRISHNA.NS,,""""","
NUVOCO,"""NUVOCO.NS"",",523826,539252,SHYAMCENT.NS,523826,"""523826"","
NYKAA,"""NYKAA.NS"",",523828,539254,ADANIENSOL.NS,,""""","
OAL,"""OAL.NS"",",523832,539268,SYNGENE.NS,523832,"""523832"","
OBCL,"""OBCL.NS"",",523836,539276,KAYA.NS,,""""","
OBEROIRLTY,"""OBEROIRLTY.NS"",",523838,539287,ORTINGLOBE.NS,,""""","
OCCL,"""OCCL.NS"",",523840,539289,AURUM.NS,523840,"""523840"","
OCCLLTD,"""OCCLLTD.NS"",",523842,539290,OSWALGREEN.NS,523842,"""523842"","
ODIGMA,"""ODIGMA.NS"",",523844,539301,ARVSMART.NS,523844,"""523844"","
OFSS,"""OFSS.NS"",",523850,539302,POWERMECH.NS,523850,"""523850"","
OIL,"""OIL.NS"",",523862,539309,RAMASTEEL.NS,523862,"""523862"","
OILCOUNTUB,"""OILCOUNTUB.NS"",",523874,539331,VETO.NS,523874,"""523874"","
OLAELEC,"""OLAELEC.NS"",",523888,539332,NAVKARCORP.NS,523888,"""523888"","
OLECTRA,"""OLECTRA.NS"",",523896,539334,SHREEPUSHK.NS,523896,"""523896"","
OMAXAUTO,"""OMAXAUTO.NS"",",524000,539336,GUJGASLTD.NS,,""""","
OMAXE,"""OMAXE.NS"",",524013,539346,SADBHIN.NS,524013,"""524013"","
OMINFRAL,"""OMINFRAL.NS"",",524019,539359,PRITIKAUTO.NS,,""""","
ONELIFECAP,"""ONELIFECAP.NS"",",524037,539400,MALLCOM.NS,,""""","
ONEPOINT,"""ONEPOINT.NS"",",524038,539404,SATIN.NS,524038,"""524038"","
ONESOURCE,"""ONESOURCE.NS"",",524051,539407,GENCON.NS,,""""","
ONGC,"""ONGC.NS"",",524075,539436,COFFEEDAY.NS,,""""","
ONMOBILE,"""ONMOBILE.NS"",",524080,539437,IDFCFIRSTB.NS,524080,"""524080"","
ONWARDTEC,"""ONWARDTEC.NS"",",524091,539448,INDIGO.NS,,""""","
OPTIEMUS,"""OPTIEMUS.NS"",",524109,539450,SHK.NS,,""""","
ORBTEXP,"""ORBTEXP.NS"",",524129,539523,ALKEM.NS,,""""","
ORCHASP,"""ORCHASP.NS"",",524136,539524,LALPATHLAB.NS,524136,"""524136"","
ORCHPHARMA,"""ORCHPHARMA.NS"",",524156,539542,LUXIND.NS,524156,"""524156"","
ORICONENT,"""ORICONENT.NS"",",524164,539551,NH.NS,,""""","
ORIENTALTL,"""ORIENTALTL.NS"",",524174,539636,PRECAM.NS,524174,"""524174"","
ORIENTBELL,"""ORIENTBELL.NS"",",524200,539658,TEAMLEASE.NS,,""""","
ORIENTCEM,"""ORIENTCEM.NS"",",524202,539660,BESTAGRO.NS,524202,"""524202"","
ORIENTCER,"""ORIENTCER.NS"",",524204,539678,QUICKHEAL.NS,524204,"""524204"","
ORIENTELEC,"""ORIENTELEC.NS"",",524208,539686,KPEL.NS,,""""","
ORIENTHOT,"""ORIENTHOT.NS"",",524210,539725,GOKULAGRO.NS,524210,"""524210"","
ORIENTLTD,"""ORIENTLTD.NS"",",524212,539742,SIMBHALS.NS,,""""","
ORIENTPPR,"""ORIENTPPR.NS"",",524218,539785,PDMJEPAPER.NS,524218,"""524218"","
ORIENTTECH,"""ORIENTTECH.NS"",",524226,539787,HCG.NS,,""""","
ORISSAMINE,"""ORISSAMINE.NS"",",524230,539799,BHARATWIRE.NS,,""""","
ORTINGLOBE,"""ORTINGLOBE.NS"",",524238,539807,INFIBEAM.NS,524238,"""524238"","
OSIAHYPER,"""OSIAHYPER.NS"",",524280,539837,RPEL.NS,,""""","
OSWALAGRO,"""OSWALAGRO.NS"",",524288,539843,NINSYS.NS,524288,"""524288"","
OSWALGREEN,"""OSWALGREEN.NS"",",524314,539871,THYROCARE.NS,524314,"""524314"","
OSWALSEEDS,"""OSWALSEEDS.NS"",",524324,539872,BAJAJHCARE.NS,,""""","
PAGEIND,"""PAGEIND.NS"",",524330,539876,CROMPTON.NS,,""""","
PAISALO,"""PAISALO.NS"",",524332,539883,PILANIINVS.NS,,""""","
PAKKA,"""PAKKA.NS"",",524336,539889,PARAGMILK.NS,524336,"""524336"","
PALASHSECU,"""PALASHSECU.NS"",",524342,539917,NAGAFERT.NS,,""""","
PALREDTEC,"""PALREDTEC.NS"",",524348,539957,MGL.NS,,""""","
PANACEABIO,"""PANACEABIO.NS"",",524370,539978,QUESS.NS,,""""","
PANACHE,"""PANACHE.NS"",",524372,539979,DIGJAMLMTD.NS,,""""","
PANAMAPET,"""PANAMAPET.NS"",",524394,539986,COMSYN.NS,,""""","
PANSARI,"""PANSARI.NS"",",524396,539992,LLOYDSENGG.NS,,""""","
PAR,"""PAR.NS"",",524400,540005,LTIM.NS,524400,"""524400"","
PARACABLES,"""PARACABLES.NS"",",524404,540025,ADVENZYMES.NS,,""""","
PARADEEP,"""PARADEEP.NS"",",524408,540047,DBL.NS,524408,"""524408"","
PARAGMILK,"""PARAGMILK.NS"",",524412,540048,SPAL.NS,,""""","
PARAS,"""PARAS.NS"",",524414,540061,BIGBLOC.NS,524414,"""524414"","
PARASPETRO,"""PARASPETRO.NS"",",524434,540065,RBLBANK.NS,524434,"""524434"","
PARKHOTELS,"""PARKHOTELS.NS"",",524440,540073,BLS.NS,524440,"""524440"","
PARSVNATH,"""PARSVNATH.NS"",",524444,540081,SABEVENTS.NS,524444,"""524444"","
PASUPTAC,"""PASUPTAC.NS"",",524458,540083,TVVISION.NS,524458,"""524458"","
PATANJALI,"""PATANJALI.NS"",",524470,540115,LTTS.NS,,""""","
PATELENG,"""PATELENG.NS"",",524480,540124,GNA.NS,524480,"""524480"","
PATINTLOG,"""PATINTLOG.NS"",",524488,540125,RADHIKAJWE.NS,524488,"""524488"","
PAVNAIND,"""PAVNAIND.NS"",",524494,540133,ICICIPRULI.NS,,""""","
PAYTM,"""PAYTM.NS"",",524500,540136,HPL.NS,,""""","
PCBL,"""PCBL.NS"",",524502,540145,VALIANTORG.NS,524502,"""524502"","
PCJEWELLER,"""PCJEWELLER.NS"",",524506,540153,ENDURANCE.NS,524506,"""524506"","
PDMJEPAPER,"""PDMJEPAPER.NS"",",524516,540173,PNBHOUSING.NS,524516,"""524516"","
PDSL,"""PDSL.NS"",",524518,540180,VBL.NS,,""""","
PEARLPOLY,"""PEARLPOLY.NS"",",524520,540203,SFL.NS,524520,"""524520"","
PEL,"""PEL.NS"",",524522,540205,AVL.NS,524522,"""524522"","
PENIND,"""PENIND.NS"",",524534,540210,HEADSUP.NS,524534,"""524534"","
PENINLAND,"""PENINLAND.NS"",",524542,540212,TCIEXP.NS,,""""","
PERSISTENT,"""PERSISTENT.NS"",",524548,540222,LAURUSLABS.NS,524548,"""524548"","
PETRONET,"""PETRONET.NS"",",524558,540268,TRU.NS,,""""","
PFC,"""PFC.NS"",",524564,540293,PRICOLLTD.NS,524564,"""524564"","
PFIZER,"""PFIZER.NS"",",524570,540311,JITFINFRA.NS,,""""","
PFOCUS,"""PFOCUS.NS"",",524572,540366,RADIOCITY.NS,524572,"""524572"","
PFS,"""PFS.NS"",",524576,540376,DMART.NS,524576,"""524576"","
PGEL,"""PGEL.NS"",",524580,540393,SMLT.NS,524580,"""524580"","
PGHH,"""PGHH.NS"",",524582,540396,MANOMAY.NS,524582,"""524582"","
PGHL,"""PGHL.NS"",",524590,540403,CLEDUCATE.NS,524590,"""524590"","
PGIL,"""PGIL.NS"",",524592,540425,SHANKARA.NS,524592,"""524592"","
PHOENIXLTD,"""PHOENIXLTD.NS"",",524594,540497,SCHAND.NS,524594,"""524594"","
PIDILITIND,"""PIDILITIND.NS"",",524598,540530,HUDCO.NS,,""""","
PIGL,"""PIGL.NS"",",524602,540544,PSPPROJECT.NS,524602,"""524602"","
PIIND,"""PIIND.NS"",",524606,540575,STARCEMENT.NS,524606,"""524606"","
PILANIINVS,"""PILANIINVS.NS"",",524614,540595,TEJASNET.NS,524614,"""524614"","
PILITA,"""PILITA.NS"",",524622,540596,ERIS.NS,524622,"""524622"","
PIONEEREMB,"""PIONEEREMB.NS"",",524624,540602,GTPL.NS,524624,"""524624"","
PITTIENG,"""PITTIENG.NS"",",524628,540611,AUBANK.NS,524628,"""524628"","
PIXTRANS,"""PIXTRANS.NS"",",524632,540642,SALASAR.NS,524632,"""524632"","
PKTEA,"""PKTEA.NS"",",524634,540647,GANGESSECU.NS,524634,"""524634"","
PLASTIBLEN,"""PLASTIBLEN.NS"",",524636,540648,PALASHSECU.NS,524636,"""524636"","
PLATIND,"""PLATIND.NS"",",524640,540649,AVADHSUGAR.NS,524640,"""524640"","
PLAZACABLE,"""PLAZACABLE.NS"",",524642,540650,MAGADSUGAR.NS,524642,"""524642"","
PNB,"""PNB.NS"",",524648,540673,SIS.NS,,""""","
PNBGILTS,"""PNBGILTS.NS"",",524652,540678,COCHINSHIP.NS,,""""","
PNBHOUSING,"""PNBHOUSING.NS"",",524654,540679,SMSLIFE.NS,,""""","
PNC,"""PNC.NS"",",524661,540680,KIOCL.NS,524661,"""524661"","
PNCINFRA,"""PNCINFRA.NS"",",524663,540691,ABCAPITAL.NS,524663,"""524663"","
PNGJL,"""PNGJL.NS"",",524667,540692,APEX.NS,,""""","
POCL,"""POCL.NS"",",524669,540699,DIXON.NS,,""""","
PODDARMENT,"""PODDARMENT.NS"",",524675,540700,BRNL.NS,524675,"""524675"","
POKARNA,"""POKARNA.NS"",",524687,540701,DCAL.NS,524687,"""524687"","
POLICYBZR,"""POLICYBZR.NS"",",524703,540702,LASA.NS,524703,"""524703"","
POLYCAB,"""POLYCAB.NS"",",524709,540704,MATRIMONY.NS,,""""","
POLYMED,"""POLYMED.NS"",",524711,540709,RHFL.NS,524711,"""524711"","
POLYPLEX,"""POLYPLEX.NS"",",524715,540710,CAPACITE.NS,,""""","
PONNIERODE,"""PONNIERODE.NS"",",524717,540716,ICICIGI.NS,524717,"""524717"","
POONAWALLA,"""POONAWALLA.NS"",",524727,540719,SBILIFE.NS,524727,"""524727"","
POWERGRID,"""POWERGRID.NS"",",524731,540724,DIAMONDYD.NS,524731,"""524731"","
POWERINDIA,"""POWERINDIA.NS"",",524735,540725,SHAREINDIA.NS,,""""","
POWERMECH,"""POWERMECH.NS"",",524742,540735,IRIS.NS,,""""","
PPAP,"""PPAP.NS"",",524743,540743,GODREJAGRO.NS,524743,"""524743"","
PPL,"""PPL.NS"",",524748,540749,MASFIN.NS,524748,"""524748"","
PPLPHARMA,"""PPLPHARMA.NS"",",524752,540750,IEX.NS,524752,"""524752"","
PRABHA,"""PRABHA.NS"",",524768,540755,GICRE.NS,524768,"""524768"","
PRAENG,"""PRAENG.NS"",",524774,540757,SCPL.NS,,""""","
PRAJIND,"""PRAJIND.NS"",",524790,540762,TIINDIA.NS,524790,"""524790"","
PRAKASH,"""PRAKASH.NS"",",524804,540767,NAM-INDIA.NS,,""""","
PRAKASHSTL,"""PRAKASHSTL.NS"",",524808,540768,MAHLOG.NS,524808,"""524808"","
PRAXIS,"""PRAXIS.NS"",",524816,540769,NIACL.NS,,""""","
PRECAM,"""PRECAM.NS"",",524818,540774,IFGLEXPOR.NS,524818,"""524818"","
PRECOT,"""PRECOT.NS"",",524820,540775,KHADIM.NS,,""""","
PRECWIRE,"""PRECWIRE.NS"",",524824,540776,5PAISA.NS,,""""","
PREMEXPLN,"""PREMEXPLN.NS"",",524828,540777,HDFCLIFE.NS,524828,"""524828"","
PREMIER,"""PREMIER.NS"",",526001,540789,DNAMEDIA.NS,526001,"""526001"","
PREMIERENE,"""PREMIERENE.NS"",",526025,540795,DYCL.NS,526025,"""526025"","
PREMIERPOL,"""PREMIERPOL.NS"",",526027,540797,SHALBY.NS,,""""","
PRESTIGE,"""PRESTIGE.NS"",",526043,540798,FSC.NS,526043,"""526043"","
PRICOLLTD,"""PRICOLLTD.NS"",",526071,540824,ASTRON.NS,526071,"""526071"","
PRIMESECU,"""PRIMESECU.NS"",",526073,540879,APOLLO.NS,526073,"""526073"","
PRIMO,"""PRIMO.NS"",",526081,540900,NEWGEN.NS,526081,"""526081"","
PRINCEPIPE,"""PRINCEPIPE.NS"",",526095,540901,PRAXIS.NS,526095,"""526095"","
PRITI,"""PRITI.NS"",",526113,540902,AMBER.NS,526113,"""526113"","
PRITIKAUTO,"""PRITIKAUTO.NS"",",526115,540923,ASHOKAMET.NS,526115,"""526115"","
PRIVISCL,"""PRIVISCL.NS"",",526117,540935,GALAXYSURF.NS,526117,"""526117"","
PROSTARM,"""PROSTARM.NS"",",526125,540937,MEDICO.NS,526125,"""526125"","
PROTEAN,"""PROTEAN.NS"",",526133,540952,LAL.NS,526133,"""526133"","
PROZONER,"""PROZONER.NS"",",526137,540961,SHIVAMILLS.NS,526137,"""526137"","
PRSMJOHNSN,"""PRSMJOHNSN.NS"",",526139,540975,ASTERDM.NS,526139,"""526139"","
PRUDENT,"""PRUDENT.NS"",",526143,541019,HGINFRA.NS,526143,"""526143"","
PRUDMOULI,"""PRUDMOULI.NS"",",526159,541143,BDL.NS,526159,"""526159"","
PSB,"""PSB.NS"",",526161,541152,GOYALALUM.NS,526161,"""526161"","
PSPPROJECT,"""PSPPROJECT.NS"",",526169,541153,BANDHANBNK.NS,526169,"""526169"","
PTC,"""PTC.NS"",",526173,541154,HAL.NS,526173,"""526173"","
PTCIL,"""PTCIL.NS"",",526179,541161,KBCGLOBAL.NS,526179,"""526179"","
PTL,"""PTL.NS"",",526187,541163,SANDHAR.NS,526187,"""526187"","
PUNJABCHEM,"""PUNJABCHEM.NS"",",526193,541167,YASHO.NS,526193,"""526193"","
PURVA,"""PURVA.NS"",",526195,541195,MIDHANI.NS,526195,"""526195"","
PVP,"""PVP.NS"",",526211,541206,OBCL.NS,526211,"""526211"","
PVRINOX,"""PVRINOX.NS"",",526217,541233,LEMONTREE.NS,,""""","
PVSL,"""PVSL.NS"",",526225,541269,CHEMFAB.NS,526225,"""526225"","
PYRAMID,"""PYRAMID.NS"",",526227,541276,HARDWYN.NS,,""""","
QPOWER,"""QPOWER.NS"",",526231,541301,ORIENTELEC.NS,526231,"""526231"","
QUADFUTURE,"""QUADFUTURE.NS"",",526237,541302,DHRUV.NS,526237,"""526237"","
QUESS,"""QUESS.NS"",",526241,541303,AKSHAR.NS,526241,"""526241"","
QUICKHEAL,"""QUICKHEAL.NS"",",526247,541304,INDOUS.NS,,""""","
RACE,"""RACE.NS"",",526251,541336,INDOSTAR.NS,526251,"""526251"","
RACLGEAR,"""RACLGEAR.NS"",",526263,541352,MEGASTAR.NS,,""""","
RADAAN,"""RADAAN.NS"",",526269,541400,ZIMLAB.NS,526269,"""526269"","
RADHIKAJWE,"""RADHIKAJWE.NS"",",526299,541402,AFFORDABLE.NS,,""""","
RADIANTCMS,"""RADIANTCMS.NS"",",526301,541403,DOLLAR.NS,526301,"""526301"","
RADICO,"""RADICO.NS"",",526315,541418,NGIL.NS,526315,"""526315"","
RADIOCITY,"""RADIOCITY.NS"",",526325,541450,ADANIGREEN.NS,,""""","
RAILTEL,"""RAILTEL.NS"",",526335,541540,SOLARA.NS,526335,"""526335"","
RAIN,"""RAIN.NS"",",526345,541546,GAYAHWS.NS,526345,"""526345"","
RAINBOW,"""RAINBOW.NS"",",526355,541556,RITES.NS,526355,"""526355"","
RAJESHEXPO,"""RAJESHEXPO.NS"",",526365,541557,FINEORG.NS,526365,"""526365"","
